   0    n   1   0   1   1.008665
   1    H   0   1   1   1.007825
   2    H   1   1   2   2.014102
   3    H   2   1   3   3.016049
   4   He   1   2   3   3.016029
   5   Li   0   3   3   3.030775
   6    H   3   1   4   4.026432
   7   He   2   2   4   4.002603
   8   Li   1   3   4   4.027186
   9    H   4   1   5   5.035311
  10   He   3   2   5   5.012057
  11   Li   2   3   5   5.012538
  12   Be   1   4   5   5.039870
  13    H   5   1   6   6.044955
  14   He   4   2   6   6.018886
  15   Li   3   3   6   6.015123
  16   Be   2   4   6   6.019726
  17    B   1   5   6   6.050800
  18    H   6   1   7   7.052749
  19   He   5   2   7   7.027991
  20   Li   4   3   7   7.016003
  21   Be   3   4   7   7.016929
  22    B   2   5   7   7.029712
  23   He   6   2   8   8.033934
  24   Li   5   3   8   8.022486
  25   Be   4   4   8   8.005305
  26    B   3   5   8   8.024607
  27    C   2   6   8   8.037643
  28   He   7   2   9   9.043946
  29   Li   6   3   9   9.026790
  30   Be   5   4   9   9.012183
  31    B   4   5   9   9.013330
  32    C   3   6   9   9.031037
  33   He   8   2  10  10.052815
  34   Li   7   3  10  10.035483
  35   Be   6   4  10  10.013535
  36    B   5   5  10  10.012937
  37    C   4   6  10  10.016853
  38    N   3   7  10  10.041654
  39   Li   8   3  11  11.043724
  40   Be   7   4  11  11.021661
  41    B   6   5  11  11.009305
  42    C   5   6  11  11.011433
  43    N   4   7  11  11.026091
  44   Li   9   3  12  12.052614
  45   Be   8   4  12  12.026922
  46    B   7   5  12  12.014353
  47    C   6   6  12  12.000000
  48    N   5   7  12  12.018613
  49    O   4   8  12  12.034262
  50   Li  10   3  13  13.061172
  51   Be   9   4  13  13.036135
  52    B   8   5  13  13.017780
  53    C   7   6  13  13.003355
  54    N   6   7  13  13.005739
  55    O   5   8  13  13.024815
  56   Be  10   4  14  14.042893
  57    B   9   5  14  14.025404
  58    C   8   6  14  14.003242
  59    N   7   7  14  14.003074
  60    O   6   8  14  14.008597
  61    F   5   9  14  14.034315
  62   Be  11   4  15  15.053490
  63    B  10   5  15  15.031088
  64    C   9   6  15  15.010599
  65    N   8   7  15  15.000109
  66    O   7   8  15  15.003066
  67    F   6   9  15  15.017785
  68   Ne   5  10  15  15.043173
  69   Be  12   4  16  16.061672
  70    B  11   5  16  16.039842
  71    C  10   6  16  16.014701
  72    N   9   7  16  16.006102
  73    O   8   8  16  15.994915
  74    F   7   9  16  16.011466
  75   Ne   6  10  16  16.025751
  76    B  12   5  17  17.046931
  77    C  11   6  17  17.022579
  78    N  10   7  17  17.008449
  79    O   9   8  17  16.999132
  80    F   8   9  17  17.002095
  81   Ne   7  10  17  17.017714
  82   Na   6  11  17  17.037760
  83    B  13   5  18  18.055602
  84    C  12   6  18  18.026752
  85    N  11   7  18  18.014078
  86    O  10   8  18  17.999160
  87    F   9   9  18  18.000937
  88   Ne   8  10  18  18.005709
  89   Na   7  11  18  18.026879
  90    B  14   5  19  19.064166
  91    C  13   6  19  19.034798
  92    N  12   7  19  19.017022
  93    O  11   8  19  19.003578
  94    F  10   9  19  18.998403
  95   Ne   9  10  19  19.001881
  96   Na   8  11  19  19.013880
  97   Mg   7  12  19  19.034169
  98    B  15   5  20  20.073484
  99    C  14   6  20  20.040262
 100    N  13   7  20  20.023367
 101    O  12   8  20  20.004075
 102    F  11   9  20  19.999981
 103   Ne  10  10  20  19.992440
 104   Na   9  11  20  20.007354
 105   Mg   8  12  20  20.018763
 106    B  16   5  21  21.083017
 107    C  15   6  21  21.049000
 108    N  14   7  21  21.027088
 109    O  13   8  21  21.008655
 110    F  12   9  21  20.999949
 111   Ne  11  10  21  20.993847
 112   Na  10  11  21  20.997655
 113   Mg   9  12  21  21.011706
 114   Al   8  13  21  21.028975
 115    C  16   6  22  22.057554
 116    N  15   7  22  22.034101
 117    O  14   8  22  22.009966
 118    F  13   9  22  22.002999
 119   Ne  12  10  22  21.991385
 120   Na  11  11  22  21.994437
 121   Mg  10  12  22  21.999571
 122   Al   9  13  22  22.019540
 123   Si   8  14  22  22.035790
 124    C  17   6  23  23.068890
 125    N  16   7  23  23.039421
 126    O  15   8  23  23.015697
 127    F  14   9  23  23.003527
 128   Ne  13  10  23  22.994467
 129   Na  12  11  23  22.989769
 130   Mg  11  12  23  22.994124
 131   Al  10  13  23  23.007244
 132   Si   9  14  23  23.025440
 133    N  17   7  24  24.050390
 134    O  16   8  24  24.019861
 135    F  15   9  24  24.008099
 136   Ne  14  10  24  23.993611
 137   Na  13  11  24  23.990963
 138   Mg  12  12  24  23.985042
 139   Al  11  13  24  23.999948
 140   Si  10  14  24  24.011535
 141    P   9  15  24  24.035770
 142    N  18   7  25  25.060100
 143    O  17   8  25  25.029339
 144    F  16   9  25  25.012168
 145   Ne  15  10  25  24.997815
 146   Na  14  11  25  24.989954
 147   Mg  13  12  25  24.985837
 148   Al  12  13  25  24.990428
 149   Si  11  14  25  25.004109
 150    P  10  15  25  25.021190
 151    O  18   8  26  26.037210
 152    F  17   9  26  26.020020
 153   Ne  16  10  26  26.000516
 154   Na  15  11  26  25.992635
 155   Mg  14  12  26  25.982593
 156   Al  13  13  26  25.986892
 157   Si  12  14  26  25.992334
 158    P  11  15  26  26.011780
 159    S  10  16  26  26.029070
 160    O  19   8  27  27.047955
 161    F  18   9  27  27.027322
 162   Ne  17  10  27  27.007569
 163   Na  16  11  27  26.994076
 164   Mg  15  12  27  26.984341
 165   Al  14  13  27  26.981538
 166   Si  13  14  27  26.986705
 167    P  12  15  27  26.999224
 168    S  11  16  27  27.018280
 169    O  20   8  28  28.055910
 170    F  19   9  28  28.036223
 171   Ne  18  10  28  28.012131
 172   Na  17  11  28  27.998939
 173   Mg  16  12  28  27.983877
 174   Al  15  13  28  27.981910
 175   Si  14  14  28  27.976927
 176    P  13  15  28  27.992327
 177    S  12  16  28  28.004373
 178   Cl  11  17  28  28.029540
 179    F  20   9  29  29.043103
 180   Ne  19  10  29  29.019753
 181   Na  18  11  29  29.002877
 182   Mg  17  12  29  28.988617
 183   Al  16  13  29  28.980453
 184   Si  15  14  29  28.976495
 185    P  14  15  29  28.981800
 186    S  13  16  29  28.996611
 187   Cl  12  17  29  29.014130
 188    F  21   9  30  30.051650
 189   Ne  20  10  30  30.024992
 190   Na  19  11  30  30.009098
 191   Mg  18  12  30  29.990463
 192   Al  17  13  30  29.982968
 193   Si  16  14  30  29.973770
 194    P  15  15  30  29.978313
 195    S  14  16  30  29.984907
 196   Cl  13  17  30  30.004770
 197   Ar  12  18  30  30.022471
 198    F  22   9  31  31.060272
 199   Ne  21  10  31  31.033475
 200   Na  20  11  31  31.013147
 201   Mg  19  12  31  30.996648
 202   Al  18  13  31  30.983950
 203   Si  17  14  31  30.975363
 204    P  16  15  31  30.973762
 205    S  15  16  31  30.979557
 206   Cl  14  17  31  30.992448
 207   Ar  13  18  31  31.012158
 208   Ne  22  10  32  32.039720
 209   Na  21  11  32  32.020011
 210   Mg  20  12  32  31.999110
 211   Al  19  13  32  31.988084
 212   Si  18  14  32  31.974152
 213    P  17  15  32  31.973908
 214    S  16  16  32  31.972071
 215   Cl  15  17  32  31.985685
 216   Ar  14  18  32  31.997638
 217    K  13  19  32  32.022650
 218   Ne  23  10  33  33.049380
 219   Na  22  11  33  33.025529
 220   Mg  21  12  33  33.005327
 221   Al  20  13  33  32.990878
 222   Si  19  14  33  32.977977
 223    P  18  15  33  32.971726
 224    S  17  16  33  32.971459
 225   Cl  16  17  33  32.977452
 226   Ar  15  18  33  32.989926
 227    K  14  19  33  33.007560
 228   Ne  24  10  34  34.056728
 229   Na  23  11  34  34.034010
 230   Mg  22  12  34  34.008935
 231   Al  21  13  34  33.996779
 232   Si  20  14  34  33.978575
 233    P  19  15  34  33.973646
 234    S  18  16  34  33.967867
 235   Cl  17  17  34  33.973762
 236   Ar  16  18  34  33.980270
 237    K  15  19  34  33.998690
 238   Ca  14  20  34  34.014870
 239   Na  24  11  35  35.041043
 240   Mg  23  12  35  35.016790
 241   Al  22  13  35  34.999760
 242   Si  21  14  35  34.984550
 243    P  20  15  35  34.973314
 244    S  19  16  35  34.969032
 245   Cl  18  17  35  34.968853
 246   Ar  17  18  35  34.975258
 247    K  16  19  35  34.988005
 248   Ca  15  20  35  35.005140
 249   Na  25  11  36  36.049708
 250   Mg  24  12  36  36.021879
 251   Al  23  13  36  36.006388
 252   Si  22  14  36  35.986649
 253    P  21  15  36  35.978260
 254    S  20  16  36  35.967081
 255   Cl  19  17  36  35.968307
 256   Ar  18  18  36  35.967545
 257    K  17  19  36  35.981302
 258   Ca  16  20  36  35.993074
 259   Sc  15  21  36  36.016480
 260   Na  26  11  37  37.057471
 261   Mg  25  12  37  37.030286
 262   Al  24  13  37  37.010531
 263   Si  23  14  37  36.992945
 264    P  22  15  37  36.979607
 265    S  21  16  37  36.971126
 266   Cl  20  17  37  36.965903
 267   Ar  19  18  37  36.966776
 268    K  18  19  37  36.973376
 269   Ca  17  20  37  36.985898
 270   Sc  16  21  37  37.003779
 271   Mg  26  12  38  38.036580
 272   Al  25  13  38  38.017402
 273   Si  24  14  38  37.995523
 274    P  23  15  38  37.984303
 275    S  22  16  38  37.971163
 276   Cl  21  17  38  37.968010
 277   Ar  20  18  38  37.962732
 278    K  19  19  38  37.969081
 279   Ca  18  20  38  37.976319
 280   Sc  17  21  38  37.995438
 281   Ti  16  22  38  38.011669
 282   Mg  27  12  39  39.045384
 283   Al  26  13  39  39.022169
 284   Si  25  14  39  39.002491
 285    P  24  15  39  38.986286
 286    S  23  16  39  38.975134
 287   Cl  22  17  39  38.968008
 288   Ar  21  18  39  38.964313
 289    K  20  19  39  38.963706
 290   Ca  19  20  39  38.970711
 291   Sc  18  21  39  38.984785
 292   Ti  17  22  39  39.002362
 293   Mg  28  12  40  40.051906
 294   Al  27  13  40  40.029619
 295   Si  26  14  40  40.005829
 296    P  25  15  40  39.991289
 297    S  24  16  40  39.975483
 298   Cl  23  17  40  39.970415
 299   Ar  22  18  40  39.962383
 300    K  21  19  40  39.963998
 301   Ca  20  20  40  39.962591
 302   Sc  19  21  40  39.977967
 303   Ti  18  22  40  39.990499
 304    V  17  23  40  40.013065
 305   Al  28  13  41  41.035878
 306   Si  27  14  41  41.013011
 307    P  26  15  41  40.994654
 308    S  25  16  41  40.979593
 309   Cl  24  17  41  40.970685
 310   Ar  23  18  41  40.964501
 311    K  22  19  41  40.961825
 312   Ca  21  20  41  40.962278
 313   Sc  20  21  41  40.969251
 314   Ti  19  22  41  40.983148
 315    V  18  23  41  41.000344
 316   Al  29  13  42  42.043049
 317   Si  28  14  42  42.017681
 318    P  27  15  42  42.001084
 319    S  26  16  42  41.981065
 320   Cl  25  17  42  41.973342
 321   Ar  24  18  42  41.963046
 322    K  23  19  42  41.962402
 323   Ca  22  20  42  41.958618
 324   Sc  21  21  42  41.965517
 325   Ti  20  22  42  41.973049
 326    V  19  23  42  41.991820
 327   Cr  18  24  42  42.007225
 328   Al  30  13  43  43.050478
 329   Si  29  14  43  43.024800
 330    P  28  15  43  43.005024
 331    S  27  16  43  42.986908
 332   Cl  26  17  43  42.974064
 333   Ar  25  18  43  42.965636
 334    K  24  19  43  42.960735
 335   Ca  23  20  43  42.958766
 336   Sc  22  21  43  42.961150
 337   Ti  21  22  43  42.968523
 338    V  20  23  43  42.980766
 339   Cr  19  24  43  42.997885
 340   Si  30  14  44  44.030610
 341    P  29  15  44  44.011219
 342    S  28  16  44  43.990119
 343   Cl  27  17  44  43.978116
 344   Ar  26  18  44  43.964924
 345    K  25  19  44  43.961587
 346   Ca  24  20  44  43.955482
 347   Sc  23  21  44  43.959403
 348   Ti  22  22  44  43.959690
 349    V  21  23  44  43.974110
 350   Cr  20  24  44  43.985657
 351   Mn  19  25  44  44.007547
 352   Si  31  14  45  45.040247
 353    P  30  15  45  45.016747
 354    S  29  16  45  44.995717
 355   Cl  28  17  45  44.980394
 356   Ar  27  18  45  44.968040
 357    K  26  19  45  44.960691
 358   Ca  25  20  45  44.956186
 359   Sc  24  21  45  44.955908
 360   Ti  23  22  45  44.958121
 361    V  22  23  45  44.965769
 362   Cr  21  24  45  44.979050
 363   Mn  20  25  45  44.994364
 364   Fe  19  26  45  45.014774
 365    P  31  15  46  46.024659
 366    S  30  16  46  46.000365
 367   Cl  29  17  46  45.985121
 368   Ar  28  18  46  45.968037
 369    K  27  19  46  45.961982
 370   Ca  26  20  46  45.953688
 371   Sc  25  21  46  45.955167
 372   Ti  24  22  46  45.952627
 373    V  23  23  46  45.960198
 374   Cr  22  24  46  45.968361
 375   Mn  21  25  46  45.986506
 376   Fe  20  26  46  46.000977
 377    P  32  15  47  47.031895
 378    S  31  16  47  47.007912
 379   Cl  30  17  47  46.989501
 380   Ar  29  18  47  46.972768
 381    K  28  19  47  46.961662
 382   Ca  27  20  47  46.954541
 383   Sc  26  21  47  46.952403
 384   Ti  25  22  47  46.951758
 385    V  24  23  47  46.954904
 386   Cr  23  24  47  46.962896
 387   Mn  22  25  47  46.975774
 388   Fe  21  26  47  46.992625
 389   Co  20  27  47  47.011133
 390    S  32  16  48  48.013700
 391   Cl  31  17  48  47.995405
 392   Ar  30  18  48  47.976080
 393    K  29  19  48  47.965341
 394   Ca  28  20  48  47.952523
 395   Sc  27  21  48  47.952223
 396   Ti  26  22  48  47.947941
 397    V  25  23  48  47.952251
 398   Cr  24  24  48  47.954029
 399   Mn  23  25  48  47.968549
 400   Fe  22  26  48  47.980676
 401   Co  21  27  48  48.001610
 402   Ni  20  28  48  48.018028
 403    S  33  16  49  49.022644
 404   Cl  32  17  49  49.001009
 405   Ar  31  18  49  48.981546
 406    K  30  19  49  48.968211
 407   Ca  29  20  49  48.955663
 408   Sc  28  21  49  48.950014
 409   Ti  27  22  49  48.947865
 410    V  26  23  49  48.948511
 411   Cr  25  24  49  48.951333
 412   Mn  24  25  49  48.959613
 413   Fe  23  26  49  48.973429
 414   Co  22  27  49  48.989393
 415   Ni  21  28  49  49.008803
 416   Cl  33  17  50  50.008309
 417   Ar  32  18  50  49.985690
 418    K  31  19  50  49.972380
 419   Ca  30  20  50  49.957499
 420   Sc  29  21  50  49.952176
 421   Ti  28  22  50  49.944786
 422    V  27  23  50  49.947156
 423   Cr  26  24  50  49.946041
 424   Mn  25  25  50  49.954237
 425   Fe  24  26  50  49.962988
 426   Co  23  27  50  49.981073
 427   Ni  22  28  50  49.995577
 428   Cl  34  17  51  51.015341
 429   Ar  33  18  51  50.992818
 430    K  32  19  51  50.975828
 431   Ca  31  20  51  50.960996
 432   Sc  30  21  51  50.953592
 433   Ti  29  22  51  50.946610
 434    V  28  23  51  50.943957
 435   Cr  27  24  51  50.944765
 436   Mn  26  25  51  50.948208
 437   Fe  25  26  51  50.956841
 438   Co  24  27  51  50.970647
 439   Ni  23  28  51  50.987225
 440   Ar  34  18  52  51.998626
 441    K  33  19  52  51.981602
 442   Ca  32  20  52  51.963214
 443   Sc  31  21  52  51.956582
 444   Ti  30  22  52  51.946892
 445    V  29  23  52  51.944773
 446   Cr  28  24  52  51.940505
 447   Mn  27  25  52  51.945563
 448   Fe  26  26  52  51.948115
 449   Co  25  27  52  51.963112
 450   Ni  24  28  52  51.976028
 451   Cu  23  29  52  51.997552
 452   Ar  35  18  53  53.007290
 453    K  34  19  53  52.986800
 454   Ca  33  20  53  52.968451
 455   Sc  32  21  53  52.958232
 456   Ti  31  22  53  52.949725
 457    V  30  23  53  52.944336
 458   Cr  29  24  53  52.940647
 459   Mn  28  25  53  52.941288
 460   Fe  27  26  53  52.945306
 461   Co  26  27  53  52.954203
 462   Ni  25  28  53  52.968190
 463   Cu  24  29  53  52.985754
 464    K  35  19  54  53.994630
 465   Ca  34  20  54  53.972989
 466   Sc  33  21  54  53.963617
 467   Ti  32  22  54  53.951023
 468    V  31  23  54  53.946437
 469   Cr  30  24  54  53.938878
 470   Mn  29  25  54  53.940356
 471   Fe  28  26  54  53.939608
 472   Co  27  27  54  53.948459
 473   Ni  26  28  54  53.957833
 474   Cu  25  29  54  53.977015
 475   Zn  24  30  54  53.993267
 476    K  36  19  55  55.000760
 477   Ca  35  20  55  54.980300
 478   Sc  34  21  55  54.967623
 479   Ti  33  22  55  54.955267
 480    V  32  23  55  54.947241
 481   Cr  31  24  55  54.940837
 482   Mn  30  25  55  54.938043
 483   Fe  29  26  55  54.938291
 484   Co  28  27  55  54.941997
 485   Ni  27  28  55  54.951330
 486   Cu  26  29  55  54.966038
 487   Zn  25  30  55  54.984358
 488    K  37  19  56  56.008510
 489   Ca  36  20  56  55.985080
 490   Sc  35  21  56  55.973320
 491   Ti  34  22  56  55.957788
 492    V  33  23  56  55.950451
 493   Cr  32  24  56  55.940649
 494   Mn  31  25  56  55.938903
 495   Fe  30  26  56  55.934936
 496   Co  29  27  56  55.939838
 497   Ni  28  28  56  55.942128
 498   Cu  27  29  56  55.958515
 499   Zn  26  30  56  55.972743
 500   Ga  25  31  56  55.996361
 501   Ca  37  20  57  56.992620
 502   Sc  36  21  57  56.977460
 503   Ti  35  22  57  56.963590
 504    V  34  23  57  56.952320
 505   Cr  33  24  57  56.943612
 506   Mn  32  25  57  56.938286
 507   Fe  31  26  57  56.935392
 508   Co  30  27  57  56.936290
 509   Ni  29  28  57  56.939792
 510   Cu  28  29  57  56.949212
 511   Zn  27  30  57  56.965056
 512   Ga  26  31  57  56.983886
 513   Ca  38  20  58  57.997940
 514   Sc  37  21  58  57.984030
 515   Ti  36  22  58  57.966602
 516    V  35  23  58  57.956627
 517   Cr  34  24  58  57.944185
 518   Mn  33  25  58  57.940067
 519   Fe  32  26  58  57.933274
 520   Co  31  27  58  57.935751
 521   Ni  30  28  58  57.935342
 522   Cu  29  29  58  57.944532
 523   Zn  28  30  58  57.954590
 524   Ga  27  31  58  57.974729
 525   Ge  26  32  58  57.992399
 526   Sc  38  21  59  58.988940
 527   Ti  37  22  59  58.972614
 528    V  36  23  59  58.959386
 529   Cr  35  24  59  58.948378
 530   Mn  34  25  59  58.940391
 531   Fe  33  26  59  58.934874
 532   Co  32  27  59  58.933194
 533   Ni  31  28  59  58.934346
 534   Cu  30  29  59  58.939497
 535   Zn  29  30  59  58.949312
 536   Ga  28  31  59  58.963757
 537   Ge  27  32  59  58.982963
 538   Sc  39  21  60  59.995650
 539   Ti  38  22  60  59.976028
 540    V  37  23  60  59.964313
 541   Cr  36  24  60  59.949898
 542   Mn  35  25  60  59.943137
 543   Fe  34  26  60  59.934070
 544   Co  33  27  60  59.933816
 545   Ni  32  28  60  59.930785
 546   Cu  31  29  60  59.937364
 547   Zn  30  30  60  59.941841
 548   Ga  29  31  60  59.957498
 549   Ge  28  32  60  59.970918
 550   As  27  33  60  59.994128
 551   Sc  40  21  61  61.001000
 552   Ti  39  22  61  60.982448
 553    V  38  23  61  60.967250
 554   Cr  37  24  61  60.954401
 555   Mn  36  25  61  60.944453
 556   Fe  35  26  61  60.936746
 557   Co  34  27  61  60.932476
 558   Ni  33  28  61  60.931055
 559   Cu  32  29  61  60.933457
 560   Zn  31  30  61  60.939507
 561   Ga  30  31  61  60.949399
 562   Ge  29  32  61  60.964187
 563   As  28  33  61  60.981857
 564   Ti  40  22  62  61.986581
 565    V  39  23  62  61.972650
 566   Cr  38  24  62  61.956097
 567   Mn  37  25  62  61.947907
 568   Fe  36  26  62  61.936792
 569   Co  35  27  62  61.934058
 570   Ni  34  28  62  61.928345
 571   Cu  33  29  62  61.932595
 572   Zn  32  30  62  61.934333
 573   Ga  31  31  62  61.944190
 574   Ge  30  32  62  61.955190
 575   As  29  33  62  61.973891
 576   Ti  41  22  63  62.993827
 577    V  40  23  63  62.976500
 578   Cr  39  24  63  62.961344
 579   Mn  38  25  63  62.949665
 580   Fe  37  26  63  62.940273
 581   Co  36  27  63  62.933600
 582   Ni  35  28  63  62.929669
 583   Cu  34  29  63  62.929597
 584   Zn  33  30  63  62.933211
 585   Ga  32  31  63  62.939294
 586   Ge  31  32  63  62.949628
 587   As  30  33  63  62.964036
 588   Ti  42  22  64  63.998900
 589    V  41  23  64  63.982480
 590   Cr  40  24  64  63.964058
 591   Mn  39  25  64  63.953849
 592   Fe  38  26  64  63.940988
 593   Co  37  27  64  63.935810
 594   Ni  36  28  64  63.927966
 595   Cu  35  29  64  63.929764
 596   Zn  34  30  64  63.929142
 597   Ga  33  31  64  63.936840
 598   Ge  32  32  64  63.941690
 599   As  31  33  64  63.957560
 600   Se  30  34  64  63.971336
 601    V  42  23  65  64.987354
 602   Cr  41  24  65  64.969705
 603   Mn  40  25  65  64.956020
 604   Fe  39  26  65  64.945015
 605   Co  38  27  65  64.936462
 606   Ni  37  28  65  64.930085
 607   Cu  36  29  65  64.927789
 608   Zn  35  30  65  64.929241
 609   Ga  34  31  65  64.932734
 610   Ge  33  32  65  64.939368
 611   As  32  33  65  64.949611
 612   Se  31  34  65  64.964552
 613    V  43  23  66  65.993977
 614   Cr  42  24  66  65.973462
 615   Mn  41  25  66  65.960547
 616   Fe  40  26  66  65.946250
 617   Co  39  27  66  65.939443
 618   Ni  38  28  66  65.929139
 619   Cu  37  29  66  65.928869
 620   Zn  36  30  66  65.926034
 621   Ga  35  31  66  65.931590
 622   Ge  34  32  66  65.933862
 623   As  33  33  66  65.944149
 624   Se  32  34  66  65.955276
 625    V  44  23  67  66.999302
 626   Cr  43  24  67  66.979946
 627   Mn  42  25  67  66.964079
 628   Fe  41  26  67  66.951035
 629   Co  40  27  67  66.940610
 630   Ni  39  28  67  66.931569
 631   Cu  38  29  67  66.927730
 632   Zn  37  30  67  66.927127
 633   Ga  36  31  67  66.928202
 634   Ge  35  32  67  66.932734
 635   As  34  33  67  66.939251
 636   Se  33  34  67  66.949994
 637   Br  32  35  67  66.964798
 638   Cr  44  24  68  67.984112
 639   Mn  43  25  68  67.969533
 640   Fe  42  26  68  67.953315
 641   Co  41  27  68  67.944250
 642   Ni  40  28  68  67.931869
 643   Cu  39  29  68  67.929611
 644   Zn  38  30  68  67.924844
 645   Ga  37  31  68  67.927980
 646   Ge  36  32  68  67.928095
 647   As  35  33  68  67.936774
 648   Se  34  34  68  67.941825
 649   Br  33  35  68  67.958356
 650   Cr  45  24  69  68.990789
 651   Mn  44  25  69  68.973408
 652   Fe  43  26  69  68.958100
 653   Co  42  27  69  68.946023
 654   Ni  41  28  69  68.935610
 655   Cu  40  29  69  68.929429
 656   Zn  39  30  69  68.926550
 657   Ga  38  31  69  68.925574
 658   Ge  37  32  69  68.927964
 659   As  36  33  69  68.932246
 660   Se  35  34  69  68.939415
 661   Br  34  35  69  68.950338
 662   Kr  33  36  69  68.965180
 663   Cr  46  24  70  69.995191
 664   Mn  45  25  70  69.979066
 665   Fe  44  26  70  69.960805
 666   Co  43  27  70  69.949941
 667   Ni  42  28  70  69.936431
 668   Cu  41  29  70  69.932392
 669   Zn  40  30  70  69.925319
 670   Ga  39  31  70  69.926022
 671   Ge  38  32  70  69.924249
 672   As  37  33  70  69.930926
 673   Se  36  34  70  69.933516
 674   Br  35  35  70  69.944792
 675   Kr  34  36  70  69.955877
 676   Mn  46  25  71  70.983285
 677   Fe  45  26  71  70.966259
 678   Co  44  27  71  70.952367
 679   Ni  43  28  71  70.940519
 680   Cu  42  29  71  70.932677
 681   Zn  41  30  71  70.927720
 682   Ga  40  31  71  70.924703
 683   Ge  39  32  71  70.924952
 684   As  38  33  71  70.927114
 685   Se  37  34  71  70.932209
 686   Br  36  35  71  70.939342
 687   Kr  35  36  71  70.950266
 688   Rb  34  37  71  70.965582
 689   Mn  47  25  72  71.989372
 690   Fe  46  26  72  71.969479
 691   Co  45  27  72  71.956844
 692   Ni  44  28  72  71.941786
 693   Cu  43  29  72  71.935820
 694   Zn  42  30  72  71.926843
 695   Ga  41  31  72  71.926367
 696   Ge  40  32  72  71.922076
 697   As  39  33  72  71.926752
 698   Se  38  34  72  71.927141
 699   Br  37  35  72  71.936595
 700   Kr  36  36  72  71.942092
 701   Rb  35  37  72  71.958851
 702   Fe  47  26  73  72.975416
 703   Co  46  27  73  72.959830
 704   Ni  45  28  73  72.946207
 705   Cu  44  29  73  72.936674
 706   Zn  43  30  73  72.929583
 707   Ga  42  31  73  72.925175
 708   Ge  41  32  73  72.923459
 709   As  40  33  73  72.923829
 710   Se  39  34  73  72.926755
 711   Br  38  35  73  72.931672
 712   Kr  37  36  73  72.939289
 713   Rb  36  37  73  72.950529
 714   Sr  35  38  73  72.965700
 715   Fe  48  26  74  73.978969
 716   Co  47  27  74  73.964766
 717   Ni  46  28  74  73.947980
 718   Cu  45  29  74  73.939875
 719   Zn  44  30  74  73.929407
 720   Ga  43  31  74  73.926946
 721   Ge  42  32  74  73.921178
 722   As  41  33  74  73.923929
 723   Se  40  34  74  73.922476
 724   Br  39  35  74  73.929910
 725   Kr  38  36  74  73.933084
 726   Rb  37  37  74  73.944266
 727   Sr  36  38  74  73.956170
 728   Fe  49  26  75  74.985357
 729   Co  48  27  75  74.968170
 730   Ni  47  28  75  74.952732
 731   Cu  46  29  75  74.941523
 732   Zn  45  30  75  74.932840
 733   Ga  44  31  75  74.926500
 734   Ge  43  32  75  74.922858
 735   As  42  33  75  74.921595
 736   Se  41  34  75  74.922523
 737   Br  40  35  75  74.925811
 738   Kr  39  36  75  74.930946
 739   Rb  38  37  75  74.938573
 740   Sr  37  38  75  74.949953
 741    Y  36  39  75  74.965840
 742   Co  49  27  76  75.973687
 743   Ni  48  28  76  75.955308
 744   Cu  47  29  76  75.945275
 745   Zn  46  30  76  75.933115
 746   Ga  45  31  76  75.928828
 747   Ge  44  32  76  75.921403
 748   As  43  33  76  75.922392
 749   Se  42  34  76  75.919214
 750   Br  41  35  76  75.924542
 751   Kr  40  36  76  75.925911
 752   Rb  39  37  76  75.935073
 753   Sr  38  38  76  75.941763
 754    Y  37  39  76  75.958690
 755   Co  50  27  77  76.977440
 756   Ni  49  28  77  76.960494
 757   Cu  48  29  77  76.947800
 758   Zn  47  30  77  76.936887
 759   Ga  46  31  77  76.929154
 760   Ge  45  32  77  76.923550
 761   As  44  33  77  76.920648
 762   Se  43  34  77  76.919914
 763   Br  42  35  77  76.921379
 764   Kr  41  36  77  76.924670
 765   Rb  40  37  77  76.930402
 766   Sr  39  38  77  76.937945
 767    Y  38  39  77  76.950146
 768   Zr  37  40  77  76.965604
 769   Ni  50  28  78  77.963618
 770   Cu  49  29  78  77.952230
 771   Zn  48  30  78  77.938289
 772   Ga  47  31  78  77.931609
 773   Ge  46  32  78  77.922853
 774   As  45  33  78  77.921828
 775   Se  44  34  78  77.917309
 776   Br  43  35  78  77.921146
 777   Kr  42  36  78  77.920366
 778   Rb  41  37  78  77.928142
 779   Sr  40  38  78  77.932180
 780    Y  39  39  78  77.943990
 781   Zr  38  40  78  77.956146
 782   Ni  51  28  79  78.970402
 783   Cu  50  29  79  78.955190
 784   Zn  49  30  79  78.942638
 785   Ga  48  31  79  78.932852
 786   Ge  47  32  79  78.925360
 787   As  46  33  79  78.920948
 788   Se  45  34  79  78.918499
 789   Br  44  35  79  78.918338
 790   Kr  43  36  79  78.920083
 791   Rb  42  37  79  78.923990
 792   Sr  41  38  79  78.929708
 793    Y  40  39  79  78.937930
 794   Zr  39  40  79  78.949790
 795   Nb  38  41  79  78.966022
 796   Ni  52  28  80  79.975706
 797   Cu  51  29  80  79.961138
 798   Zn  50  30  80  79.944553
 799   Ga  49  31  80  79.936421
 800   Ge  48  32  80  79.925351
 801   As  47  33  80  79.922475
 802   Se  46  34  80  79.916522
 803   Br  45  35  80  79.918530
 804   Kr  44  36  80  79.916378
 805   Rb  43  37  80  79.922516
 806   Sr  42  38  80  79.924518
 807    Y  41  39  80  79.934355
 808   Zr  40  40  80  79.941642
 809   Nb  39  41  80  79.958754
 810   Cu  52  29  81  80.966269
